year,statefip,incwage,rentgrs,foodstmp,age,sex,marst,race,hispan,labforce,school
2005,michigan,6000,0,no,19,male,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2005,california,999999,0,no,3,female,never married/single,two major races,mexican,n/a,"no, not in school"
2005,ohio,999999,810,yes,9,female,never married/single,white,not hispanic,n/a,"yes, in school"
2005,michigan,50000,820,no,38,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,indiana,45000,0,no,31,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,minnesota,999999,924,no,10,female,never married/single,white,not hispanic,n/a,"yes, in school"
2005,arkansas,15600,0,no,54,female,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2005,oregon,2800,0,no,51,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,texas,0,0,no,62,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,ohio,0,0,no,63,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,california,0,0,no,80,female,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2005,california,999999,0,no,8,female,never married/single,"other race, nec",other,n/a,"no, not in school"
2005,colorado,0,693,no,85,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2005,north carolina,999999,0,no,15,female,never married/single,"other race, nec",mexican,n/a,"yes, in school"
2005,north carolina,36000,0,no,35,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,north carolina,10300,0,yes,29,male,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2005,california,0,1740,no,32,male,"married, spouse present",white,mexican,"yes, in the labor force","no, not in school"
2005,colorado,999999,0,no,4,male,never married/single,two major races,not hispanic,n/a,"yes, in school"
2005,new jersey,0,0,no,16,male,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2005,virginia,0,0,no,86,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2005,new jersey,57000,0,no,24,male,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2005,colorado,999999,0,no,13,male,never married/single,"other race, nec",other,n/a,"yes, in school"
2005,oklahoma,12000,0,no,37,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,arkansas,1600,950,no,18,male,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2005,california,0,0,no,56,female,"married, spouse present",other asian or pacific islander,not hispanic,"no, not in the labor force","no, not in school"
2005,kentucky,0,0,no,60,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,ohio,1700,0,no,40,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,hawaii,0,0,no,70,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,california,60000,0,no,34,female,"married, spouse present",white,other,"yes, in the labor force","no, not in school"
2005,alabama,0,610,no,61,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,north carolina,1600,0,no,19,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,north carolina,10500,421,no,59,female,divorced,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2005,california,25000,0,no,25,female,"married, spouse present",white,not hispanic,"yes, in the labor force","yes, in school"
2005,mississippi,999999,282,no,11,female,never married/single,black/african american/negro,not hispanic,n/a,"yes, in school"
2005,new york,0,0,no,17,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2005,california,80000,0,no,53,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,georgia,67000,790,no,26,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2005,pennsylvania,999999,0,no,10,male,never married/single,white,not hispanic,n/a,"yes, in school"
2005,missouri,0,360,no,25,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,florida,25000,0,no,62,male,"married, spouse present",white,cuban,"yes, in the labor force","no, not in school"
2005,new jersey,999999,1108,no,10,male,never married/single,other asian or pacific islander,not hispanic,n/a,"no, not in school"
2005,tennessee,0,0,no,17,male,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2005,michigan,999999,0,no,12,female,never married/single,white,not hispanic,n/a,"yes, in school"
2005,michigan,7000,0,no,57,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,ohio,40000,0,no,28,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,illinois,0,0,no,56,female,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2005,california,999999,0,no,7,male,never married/single,white,mexican,n/a,"yes, in school"
2005,california,70000,0,no,47,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,idaho,0,0,no,70,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,north dakota,21300,0,no,36,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,indiana,999999,0,no,4,female,never married/single,white,not hispanic,n/a,"yes, in school"
2005,hawaii,70000,0,no,45,female,divorced,other asian or pacific islander,not hispanic,"yes, in the labor force","no, not in school"
2005,california,23700,0,no,36,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,maryland,0,0,no,68,female,"married, spouse present",black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2005,north carolina,999999,0,no,13,female,never married/single,white,not hispanic,n/a,"yes, in school"
2005,wisconsin,36000,0,no,44,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,georgia,0,0,no,63,female,"married, spouse present",black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2005,california,999999,870,no,14,female,never married/single,other asian or pacific islander,not hispanic,n/a,"yes, in school"
2005,california,20600,950,no,28,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,new york,50000,910,no,35,male,never married/single,two major races,not hispanic,"yes, in the labor force","no, not in school"
2005,tennessee,999999,0,no,14,female,never married/single,white,not hispanic,n/a,"no, not in school"
2005,west virginia,0,80,yes,20,female,never married/single,white,not hispanic,"no, not in the labor force","no, not in school"
2005,ohio,9600,0,no,40,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,indiana,0,0,no,76,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2005,illinois,75000,0,no,54,female,divorced,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2005,maryland,70000,933,no,28,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,new york,0,1000,no,44,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,michigan,0,0,no,68,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,california,27000,860,no,38,male,"married, spouse present","other race, nec",mexican,"yes, in the labor force","no, not in school"
2005,florida,0,0,no,44,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,kansas,999999,0,no,1,female,never married/single,white,mexican,n/a,n/a
2005,texas,999999,0,no,5,female,never married/single,white,mexican,n/a,"yes, in school"
2005,new york,33800,0,no,57,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,illinois,24000,0,no,34,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2005,florida,0,0,no,76,female,never married/single,white,not hispanic,"no, not in the labor force","no, not in school"
2005,oregon,0,470,yes,62,female,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2005,texas,22600,0,no,22,male,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2005,wisconsin,999999,0,yes,1,male,never married/single,white,not hispanic,n/a,n/a
2005,massachusetts,999999,0,no,5,male,never married/single,white,not hispanic,n/a,"yes, in school"
2005,north carolina,0,0,no,74,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2005,new hampshire,23000,917,yes,45,female,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,california,32000,740,no,25,female,separated,black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2005,pennsylvania,0,0,no,79,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2005,california,65000,0,no,53,male,"married, spouse present",chinese,not hispanic,"yes, in the labor force","no, not in school"
2005,tennessee,52000,0,no,50,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,connecticut,999999,0,no,6,female,never married/single,white,not hispanic,n/a,"yes, in school"
2005,missouri,35400,0,no,57,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2005,virginia,999999,1025,yes,7,male,never married/single,white,not hispanic,n/a,"yes, in school"
2005,louisiana,999999,0,no,1,female,never married/single,white,not hispanic,n/a,n/a
2005,california,0,780,no,42,female,"married, spouse present","other race, nec",mexican,"no, not in the labor force","no, not in school"
2005,florida,28000,0,no,48,male,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2005,new jersey,200000,1480,no,50,male,"married, spouse absent",white,not hispanic,"yes, in the labor force","no, not in school"
2005,alaska,15100,773,yes,21,male,never married/single,american indian or alaska native,not hispanic,"yes, in the labor force","no, not in school"
2005,ohio,25000,0,no,24,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2005,florida,2000,0,no,18,female,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2005,california,0,570,no,70,male,widowed,white,not hispanic,"yes, in the labor force","no, not in school"
